"Item_Stock_No";"In_Stock";"Item_Reserved_YN";"Shelf_Location";"Platform_Title_Id";"Rental_Fee";"Late_Fee"
"A10311";"1";"N";"A10311";"434";"5.9900";"2.9900"
"A10312";"1";"N";"A10312";"435";"5.9900";"2.9900"
"A10313";"1";"N";"A10313";"436";"5.9900";"2.9900"
"A10314";"1";"N";"A10314";"437";"5.9900";"2.9900"
"A10315";"1";"N";"A10315";"438";"5.9900";"2.9900"
"A10315";"1";"N";"A10315";"439";"5.9900";"2.9900"
"A10316";"1";"N";"A10316";"440";"5.9900";"2.9900"
"A10316";"1";"N";"A10316";"441";"5.9900";"2.9900"
"A10317";"1";"N";"A10317";"442";"5.9900";"2.9900"
"A10317";"1";"N";"A10317";"443";"5.9900";"2.9900"
"A10318";"1";"N";"A10318";"444";"5.9900";"2.9900"
"A10319";"1";"N";"A10319";"445";"5.9900";"2.9900"
"A10319";"1";"N";"A10319";"446";"5.9900";"2.9900"
"A10320";"1";"N";"A10320";"447";"5.9900";"2.9900"
"A10321";"1";"N";"A10321";"448";"5.9900";"2.9900"
"A10322";"1";"N";"A10322";"449";"7.9900";"2.9900"
"A10322";"1";"N";"A10322";"450";"7.9900";"2.9900"
"A10323";"1";"N";"A10323";"451";"5.9900";"2.9900"
"A10323";"1";"N";"A10323";"452";"5.9900";"2.9900"
"A10324";"1";"N";"A10324";"453";"7.9900";"2.9900"
"A10324";"1";"N";"A10324";"454";"7.9900";"2.9900"
"A10324";"1";"N";"A10324";"455";"7.9900";"2.9900"
"A10325";"1";"N";"A10325";"456";"5.9900";"2.9900"
"A10325";"1";"N";"A10325";"457";"5.9900";"2.9900"
"A10327";"1";"N";"A10327";"458";"5.9900";"2.9900"
"A10328";"1";"N";"A10328";"459";"5.9900";"2.9900"
"A10328";"1";"N";"A10328";"460";"5.9900";"2.9900"
"A10329";"1";"N";"A10329";"461";"5.9900";"2.9900"
"A10329";"1";"N";"A10329";"462";"5.9900";"2.9900"
"A10330";"1";"N";"A10330";"463";"7.9900";"2.9900"
"A10331";"1";"N";"A10331";"464";"7.9900";"2.9900"
"A10332";"1";"N";"A10332";"465";"5.9900";"2.9900"
"A10332";"1";"N";"A10332";"466";"5.9900";"2.9900"
"A10333";"1";"N";"A10333";"467";"7.9900";"2.9900"
"A10333";"1";"N";"A10333";"468";"7.9900";"2.9900"
"A10333";"1";"N";"A10333";"469";"7.9900";"2.9900"
"A10335";"1";"N";"A10335";"470";"5.9900";"2.9900"
"A10336";"1";"N";"A10336";"471";"5.9900";"2.9900"
"A10336";"1";"N";"A10336";"472";"5.9900";"2.9900"
"A10337";"1";"N";"A10337";"473";"5.9900";"2.9900"
"A10338";"1";"N";"A10338";"474";"5.9900";"2.9900"
"A10339";"1";"N";"A10339";"475";"5.9900";"2.9900"
"A10340";"1";"N";"A10340";"476";"5.9900";"2.9900"
"A10340";"1";"N";"A10340";"477";"5.9900";"2.9900"
"A10341";"1";"N";"A10341";"478";"5.9900";"2.9900"
"A10342";"1";"N";"A10342";"479";"5.9900";"2.9900"
"A10343";"1";"N";"A10343";"480";"5.9900";"2.9900"
"A10343";"1";"N";"A10343";"481";"5.9900";"2.9900"
"A10344";"1";"N";"A10344";"482";"5.9900";"2.9900"
"A10344";"1";"N";"A10344";"483";"5.9900";"2.9900"
"A10345";"1";"N";"A10345";"484";"5.9900";"2.9900"
"A10346";"1";"N";"A10346";"485";"5.9900";"2.9900"
"A10347";"1";"N";"A10347";"486";"5.9900";"2.9900"
"A10348";"1";"N";"A10348";"487";"5.9900";"2.9900"
"A10349";"1";"N";"A10349";"488";"5.9900";"2.9900"
"A10350";"1";"N";"A10350";"489";"5.9900";"2.9900"
"A10351";"1";"N";"A10351";"490";"5.9900";"2.9900"
"A10352";"1";"N";"A10352";"491";"5.9900";"2.9900"
"A10353";"1";"N";"A10353";"492";"5.9900";"2.9900"
"A10353";"1";"N";"A10353";"493";"5.9900";"2.9900"
"A10355";"1";"N";"A10355";"494";"5.9900";"2.9900"
"A10356";"1";"N";"A10356";"495";"5.9900";"2.9900"
"A10357";"1";"N";"A10357";"496";"5.9900";"2.9900"
"A10358";"1";"N";"A10358";"497";"5.9900";"2.9900"
"A10359";"1";"N";"A10359";"498";"5.9900";"2.9900"
"A10359";"1";"N";"A10359";"499";"5.9900";"2.9900"
"A10360";"1";"N";"A10360";"500";"5.9900";"2.9900"
"A10361";"1";"N";"A10361";"501";"5.9900";"2.9900"
"A10362";"1";"N";"A10362";"502";"5.9900";"2.9900"
"A10362";"1";"N";"A10362";"503";"5.9900";"2.9900"
"A10363";"1";"N";"A10363";"504";"5.9900";"2.9900"
"A10363";"1";"N";"A10363";"505";"5.9900";"2.9900"
"A10364";"1";"N";"A10364";"506";"5.9900";"2.9900"
"A10365";"1";"N";"A10365";"507";"5.9900";"2.9900"
"A10366";"1";"N";"A10366";"508";"5.9900";"2.9900"
"A10366";"1";"N";"A10366";"509";"5.9900";"2.9900"
"A10367";"1";"N";"A10367";"510";"5.9900";"2.9900"
"A10367";"1";"N";"A10367";"511";"5.9900";"2.9900"
"A10368";"1";"N";"A10368";"512";"5.9900";"2.9900"
"A10369";"1";"N";"A10369";"513";"5.9900";"2.9900"
"A10370";"1";"N";"A10370";"514";"7.9900";"2.9900"
"A10370";"1";"N";"A10370";"515";"7.9900";"2.9900"
"A10371";"1";"N";"A10371";"516";"5.9900";"2.9900"
"A10372";"1";"N";"A10372";"517";"5.9900";"2.9900"
"A10372";"1";"N";"A10372";"518";"5.9900";"2.9900"
"A10373";"1";"N";"A10373";"519";"5.9900";"2.9900"
"A10373";"1";"N";"A10373";"520";"5.9900";"2.9900"
"A10374";"1";"N";"A10374";"521";"7.9900";"2.9900"
"A10375";"1";"N";"A10375";"522";"5.9900";"2.9900"
"A10376";"1";"N";"A10376";"523";"7.9900";"2.9900"
"A10376";"1";"N";"A10376";"524";"7.9900";"2.9900"
"A10377";"1";"N";"A10377";"525";"5.9900";"2.9900"
"A10378";"1";"N";"A10378";"526";"7.9900";"2.9900"
"A10378";"1";"N";"A10378";"527";"7.9900";"2.9900"
"A10378";"1";"N";"A10378";"528";"7.9900";"2.9900"
"A10379";"1";"N";"A10379";"529";"7.9900";"2.9900"
"A10380";"1";"N";"A10380";"530";"5.9900";"2.9900"
"A10380";"1";"N";"A10380";"531";"5.9900";"2.9900"
"A10381";"1";"N";"A10381";"532";"4.9900";"2.9900"
"A10381";"1";"N";"A10381";"533";"4.9900";"2.9900"
"A10381";"1";"N";"A10381";"534";"4.9900";"2.9900"
"A10382";"0";"N";"A10382";"535";"7.9900";"2.9900"
"A10382";"0";"N";"A10382";"536";"7.9900";"2.9900"
"A10382";"0";"N";"A10382";"537";"7.9900";"2.9900"
"A10382";"0";"N";"A10382";"538";"7.9900";"2.9900"
"A10383";"1";"N";"A10383";"539";"7.9900";"2.9900"
"A10384";"1";"N";"A10384";"540";"7.9900";"2.9900"
"A10384";"1";"N";"A10384";"541";"7.9900";"2.9900"
"A10384";"1";"N";"A10384";"542";"7.9900";"2.9900"
"A10384";"1";"N";"A10384";"543";"7.9900";"2.9900"
"A10384";"1";"N";"A10384";"544";"7.9900";"2.9900"
"A10385";"1";"N";"A10385";"545";"5.9900";"2.9900"
"A10385";"1";"N";"A10385";"546";"5.9900";"2.9900"
"A10386";"1";"N";"A10386";"547";"5.9900";"2.9900"
"A10386";"1";"N";"A10386";"548";"5.9900";"2.9900"
"A10387";"1";"N";"A10387";"549";"5.9900";"2.9900"
"A10387";"1";"N";"A10387";"550";"5.9900";"2.9900"
"A10388";"1";"N";"A10388";"551";"5.9900";"2.9900"
"A10389";"1";"N";"A10389";"552";"5.9900";"2.9900"
"A10389";"1";"N";"A10389";"553";"5.9900";"2.9900"
"A10390";"1";"N";"A10390";"554";"5.9900";"2.9900"
"A10390";"1";"N";"A10390";"555";"5.9900";"2.9900"
"A10391";"1";"N";"A10391";"556";"5.9900";"2.9900"
"A10391";"1";"N";"A10391";"557";"5.9900";"2.9900"
"A10392";"1";"N";"A10392";"558";"5.9900";"2.9900"
"A10393";"1";"N";"A10393";"559";"5.9900";"2.9900"
"A10393";"1";"N";"A10393";"560";"5.9900";"2.9900"
"A10394";"1";"N";"A10394";"561";"5.9900";"2.9900"
"A10395";"1";"N";"A10395";"562";"4.9900";"2.9900"
"A10396";"1";"N";"A10396";"563";"5.9900";"2.9900"
"A10397";"1";"N";"A10397";"564";"7.9900";"2.9900"
"A10397";"1";"N";"A10397";"565";"7.9900";"2.9900"
"A10398";"1";"N";"A10398";"566";"5.9900";"2.9900"
"A10399";"1";"N";"A10399";"567";"5.9900";"2.9900"
"A10400";"1";"N";"A10400";"568";"5.9900";"2.9900"
"A10401";"1";"N";"A10401";"569";"5.9900";"2.9900"
"A10402";"1";"N";"A10402";"570";"5.9900";"2.9900"
"A10403";"1";"N";"A10403";"571";"5.9900";"2.9900"
"A10403";"1";"N";"A10403";"572";"5.9900";"2.9900"
"A10404";"1";"N";"A10404";"573";"5.9900";"2.9900"
"A10405";"1";"N";"A10405";"574";"5.9900";"2.9900"
"A10406";"1";"N";"A10406";"575";"5.9900";"2.9900"
"A10406";"1";"N";"A10406";"576";"5.9900";"2.9900"
"A10407";"1";"N";"A10407";"577";"5.9900";"2.9900"
"A10407";"1";"N";"A10407";"578";"5.9900";"2.9900"
"A10409";"1";"N";"A10409";"579";"5.9900";"2.9900"
"A10410";"1";"N";"A10410";"580";"5.9900";"2.9900"
"A10410";"1";"N";"A10410";"581";"5.9900";"2.9900"
"A10411";"1";"N";"A10411";"582";"5.9900";"2.9900"
"A10411";"1";"N";"A10411";"583";"5.9900";"2.9900"
"A10413";"1";"N";"A10413";"584";"5.9900";"2.9900"
"A10413";"1";"N";"A10413";"585";"5.9900";"2.9900"
"A10414";"1";"N";"A10414";"586";"5.9900";"2.9900"
"A10414";"1";"N";"A10414";"587";"5.9900";"2.9900"
"A10415";"1";"N";"A10415";"588";"5.9900";"2.9900"
"A10415";"1";"N";"A10415";"589";"5.9900";"2.9900"
"A10416";"1";"N";"A10416";"590";"5.9900";"2.9900"
"A10416";"1";"N";"A10416";"591";"5.9900";"2.9900"
"A10417";"1";"N";"A10417";"592";"5.9900";"2.9900"
"A10418";"1";"N";"A10418";"593";"5.9900";"2.9900"
"A10418";"1";"N";"A10418";"594";"5.9900";"2.9900"
"A10419";"1";"N";"A10419";"595";"5.9900";"2.9900"
"A10419";"1";"N";"A10419";"596";"5.9900";"2.9900"
"A10421";"1";"N";"A10421";"597";"5.9900";"2.9900"
"A10421";"1";"N";"A10421";"598";"5.9900";"2.9900"
"A10422";"1";"N";"A10422";"599";"5.9900";"2.9900"
"A10423";"1";"N";"A10423";"600";"5.9900";"2.9900"
"A10423";"1";"N";"A10423";"601";"5.9900";"2.9900"
"A10424";"1";"N";"A10424";"602";"7.9900";"2.9900"
"A10425";"1";"N";"A10425";"603";"5.9900";"2.9900"
"A10426";"1";"N";"A10426";"604";"5.9900";"2.9900"
"A10426";"1";"N";"A10426";"605";"5.9900";"2.9900"
"A10427";"1";"N";"A10427";"606";"7.9900";"2.9900"
"A10427";"1";"N";"A10427";"607";"7.9900";"2.9900"
"A10427";"1";"N";"A10427";"608";"7.9900";"2.9900"
"A10427";"1";"N";"A10427";"609";"7.9900";"2.9900"
"A10427";"1";"N";"A10427";"610";"7.9900";"2.9900"
"A10428";"1";"N";"A10428";"611";"7.9900";"2.9900"
"A10428";"1";"N";"A10428";"612";"7.9900";"2.9900"
"A10429";"1";"N";"A10429";"613";"5.9900";"2.9900"
"A10430";"1";"N";"A10430";"614";"5.9900";"2.9900"
"A10430";"1";"N";"A10430";"615";"5.9900";"2.9900"
"A10431";"1";"N";"A10431";"616";"4.9900";"2.9900"
"A10431";"1";"N";"A10431";"617";"4.9900";"2.9900"
"A10433";"1";"N";"A10433";"618";"5.9900";"2.9900"
"A10434";"1";"N";"A10434";"619";"5.9900";"2.9900"
"A10434";"1";"N";"A10434";"620";"5.9900";"2.9900"
"A10435";"1";"N";"A10435";"621";"5.9900";"2.9900"
"A10436";"1";"N";"A10436";"622";"5.9900";"2.9900"
"A10437";"1";"N";"A10437";"623";"5.9900";"2.9900"
"A10437";"1";"N";"A10437";"624";"5.9900";"2.9900"
"A10438";"1";"N";"A10438";"625";"5.9900";"2.9900"
"A10439";"1";"N";"A10439";"626";"5.9900";"2.9900"
"A10439";"1";"N";"A10439";"627";"5.9900";"2.9900"
"A10440";"1";"N";"A10440";"628";"5.9900";"2.9900"
"A10440";"1";"N";"A10440";"629";"5.9900";"2.9900"
"A10441";"1";"N";"A10441";"630";"5.9900";"2.9900"
"A10441";"1";"N";"A10441";"631";"5.9900";"2.9900"
"A10443";"1";"N";"A10443";"632";"5.9900";"2.9900"
"A10444";"1";"N";"A10444";"633";"5.9900";"2.9900"
"A10444";"1";"N";"A10444";"634";"5.9900";"2.9900"
"A10445";"1";"N";"A10445";"635";"5.9900";"2.9900"
"A10445";"1";"N";"A10445";"636";"5.9900";"2.9900"
"A10446";"1";"N";"A10446";"637";"5.9900";"2.9900"
"A10447";"1";"N";"A10447";"638";"5.9900";"2.9900"
"A10448";"1";"N";"A10448";"639";"5.9900";"2.9900"
"A10449";"1";"N";"A10449";"640";"5.9900";"2.9900"
"A10450";"1";"N";"A10450";"641";"5.9900";"2.9900"
"A10451";"1";"N";"A10451";"642";"5.9900";"2.9900"
"A10452";"1";"N";"A10452";"643";"5.9900";"2.9900"
"A10453";"1";"N";"A10453";"644";"5.9900";"2.9900"
"A10453";"1";"N";"A10453";"645";"5.9900";"2.9900"
"A10454";"1";"N";"A10454";"646";"5.9900";"2.9900"
"A10454";"1";"N";"A10454";"647";"5.9900";"2.9900"
"A10455";"1";"N";"A10455";"648";"5.9900";"2.9900"
"A10456";"1";"N";"A10456";"649";"5.9900";"2.9900"
"A10456";"1";"N";"A10456";"650";"5.9900";"2.9900"
"A10457";"1";"N";"A10457";"651";"5.9900";"2.9900"
"A10458";"1";"N";"A10458";"652";"7.9900";"2.9900"
"A10459";"1";"N";"A10459";"653";"5.9900";"2.9900"
"A10459";"1";"N";"A10459";"654";"5.9900";"2.9900"
"A10460";"1";"N";"A10460";"655";"5.9900";"2.9900"
"A10461";"1";"N";"A10461";"656";"7.9900";"2.9900"
"A10461";"1";"N";"A10461";"657";"7.9900";"2.9900"
"A10462";"1";"N";"A10462";"658";"5.9900";"2.9900"
"A10463";"1";"N";"A10463";"659";"5.9900";"2.9900"
"A10464";"1";"N";"A10464";"660";"5.9900";"2.9900"
"A10465";"1";"N";"A10465";"661";"5.9900";"2.9900"
"A10466";"1";"N";"A10466";"662";"7.9900";"2.9900"
"A10467";"1";"N";"A10467";"663";"5.9900";"2.9900"
"A10468";"1";"N";"A10468";"664";"5.9900";"2.9900"
"A10469";"1";"N";"A10469";"665";"5.9900";"2.9900"
"A10470";"1";"N";"A10470";"666";"5.9900";"2.9900"
"A10471";"1";"N";"A10471";"667";"5.9900";"2.9900"
"A10471";"1";"N";"A10471";"668";"5.9900";"2.9900"
"A10473";"1";"N";"A10473";"669";"5.9900";"2.9900"
"A10473";"1";"N";"A10473";"670";"5.9900";"2.9900"
"A10474";"1";"N";"A10474";"671";"5.9900";"2.9900"
"A10474";"1";"N";"A10474";"672";"5.9900";"2.9900"
"A10475";"1";"N";"A10475";"673";"5.9900";"2.9900"
"A10476";"1";"N";"A10476";"674";"7.9900";"2.9900"
"A10477";"1";"N";"A10477";"675";"5.9900";"2.9900"
"A10478";"1";"N";"A10478";"676";"5.9900";"2.9900"
"A10479";"1";"N";"A10479";"677";"5.9900";"2.9900"
"A10479";"1";"N";"A10479";"678";"5.9900";"2.9900"
"A10480";"1";"N";"A10480";"679";"5.9900";"2.9900"
"A10480";"1";"N";"A10480";"680";"5.9900";"2.9900"
"A10481";"1";"N";"A10481";"681";"5.9900";"2.9900"
"A10481";"1";"N";"A10481";"682";"5.9900";"2.9900"
"A10482";"1";"N";"A10482";"683";"5.9900";"2.9900"
"A10482";"1";"N";"A10482";"684";"5.9900";"2.9900"
"A10483";"1";"N";"A10483";"685";"5.9900";"2.9900"
"A10484";"1";"N";"A10484";"686";"5.9900";"2.9900"
"A10484";"1";"N";"A10484";"687";"5.9900";"2.9900"
"A10485";"1";"N";"A10485";"688";"5.9900";"2.9900"
"A10486";"1";"N";"A10486";"689";"5.9900";"2.9900"
"A10487";"1";"N";"A10487";"690";"5.9900";"2.9900"
"A10488";"1";"N";"A10488";"691";"7.9900";"2.9900"
"A10489";"1";"N";"A10489";"692";"7.9900";"2.9900"
"A10490";"1";"N";"A10490";"693";"5.9900";"2.9900"
"A10490";"1";"N";"A10490";"694";"5.9900";"2.9900"
"A10491";"1";"N";"A10491";"695";"5.9900";"2.9900"
"A10491";"1";"N";"A10491";"696";"5.9900";"2.9900"
"A10492";"1";"N";"A10492";"697";"5.9900";"2.9900"
"A10493";"1";"N";"A10493";"698";"5.9900";"2.9900"
"A10494";"1";"N";"A10494";"699";"5.9900";"2.9900"
"A10495";"1";"N";"A10495";"700";"7.9900";"2.9900"
"A10496";"1";"N";"A10496";"701";"5.9900";"2.9900"
"A10496";"1";"N";"A10496";"702";"5.9900";"2.9900"
"A10498";"1";"N";"A10498";"703";"5.9900";"2.9900"
"A10499";"1";"N";"A10499";"704";"5.9900";"2.9900"
"A10500";"1";"N";"A10500";"705";"5.9900";"2.9900"
"A10500";"1";"N";"A10500";"706";"5.9900";"2.9900"
"A10501";"1";"N";"A10501";"707";"5.9900";"2.9900"
"A10502";"1";"N";"A10502";"708";"5.9900";"2.9900"
"A10503";"1";"N";"A10503";"709";"5.9900";"2.9900"
"A10503";"1";"N";"A10503";"710";"5.9900";"2.9900"
"A10505";"1";"N";"A10505";"711";"5.9900";"2.9900"
"A10506";"1";"N";"A10506";"712";"5.9900";"2.9900"
"A10507";"1";"N";"A10507";"713";"5.9900";"2.9900"
"A10508";"1";"N";"A10508";"714";"5.9900";"2.9900"
"A10508";"1";"N";"A10508";"715";"5.9900";"2.9900"
"A10509";"1";"N";"A10509";"716";"5.9900";"2.9900"
"A10510";"1";"N";"A10510";"717";"5.9900";"2.9900"
"A10511";"1";"N";"A10511";"718";"5.9900";"2.9900"
"A10511";"1";"N";"A10511";"719";"5.9900";"2.9900"
"A10512";"1";"N";"A10512";"720";"5.9900";"2.9900"
"A10512";"1";"N";"A10512";"721";"5.9900";"2.9900"
"A10513";"1";"N";"A10513";"722";"5.9900";"2.9900"
"A10513";"1";"N";"A10513";"723";"5.9900";"2.9900"
"A10514";"1";"N";"A10514";"724";"5.9900";"2.9900"
"A10515";"1";"N";"A10515";"725";"7.9900";"2.9900"
"A10515";"1";"N";"A10515";"726";"7.9900";"2.9900"
"A10515";"1";"N";"A10515";"727";"7.9900";"2.9900"
"A10515";"1";"N";"A10515";"728";"7.9900";"2.9900"
"A10516";"1";"N";"A10516";"729";"7.9900";"2.9900"
"A10516";"1";"N";"A10516";"730";"7.9900";"2.9900"
"A10517";"1";"N";"A10517";"731";"7.9900";"2.9900"
"A10518";"1";"N";"A10518";"732";"7.9900";"2.9900"
"A10519";"1";"N";"A10519";"733";"7.9900";"2.9900"
"A10520";"1";"N";"A10520";"734";"5.9900";"2.9900"
"A10521";"1";"N";"A10521";"735";"5.9900";"2.9900"
"A10522";"1";"N";"A10522";"736";"5.9900";"2.9900"
"A10522";"1";"N";"A10522";"737";"5.9900";"2.9900"
"A10523";"1";"N";"A10523";"738";"7.9900";"2.9900"
"A10524";"1";"N";"A10524";"739";"5.9900";"2.9900"
"A10525";"1";"N";"A10525";"740";"5.9900";"2.9900"
"A10525";"1";"N";"A10525";"741";"5.9900";"2.9900"
"A10526";"1";"N";"A10526";"742";"5.9900";"2.9900"
"A10527";"1";"N";"A10527";"743";"7.9900";"2.9900"
"A10528";"1";"N";"A10528";"744";"4.9900";"2.9900"
"A10528";"1";"N";"A10528";"745";"4.9900";"2.9900"
"A10528";"1";"N";"A10528";"746";"4.9900";"2.9900"
"A10529";"1";"N";"A10529";"747";"7.9900";"2.9900"
"A10530";"1";"N";"A10530";"748";"5.9900";"2.9900"
"A10530";"1";"N";"A10530";"749";"5.9900";"2.9900"
"A10531";"1";"N";"A10531";"750";"5.9900";"2.9900"
"A10532";"1";"N";"A10532";"751";"5.9900";"2.9900"
"A10533";"1";"N";"A10533";"752";"5.9900";"2.9900"
"A10534";"1";"N";"A10534";"753";"7.9900";"2.9900"
"A10535";"1";"N";"A10535";"754";"5.9900";"2.9900"
"A10536";"1";"N";"A10536";"755";"5.9900";"2.9900"
"A10537";"1";"N";"A10537";"756";"7.9900";"2.9900"
"A10537";"1";"N";"A10537";"757";"7.9900";"2.9900"
"A10538";"1";"N";"A10538";"758";"5.9900";"2.9900"
"A10538";"1";"N";"A10538";"759";"5.9900";"2.9900"
"A10539";"1";"N";"A10539";"760";"5.9900";"2.9900"
"A10539";"1";"N";"A10539";"761";"5.9900";"2.9900"
"A10540";"1";"N";"A10540";"762";"5.9900";"2.9900"
"A10540";"1";"N";"A10540";"763";"5.9900";"2.9900"
"A10541";"1";"N";"A10541";"764";"5.9900";"2.9900"
"A10542";"1";"N";"A10542";"765";"7.9900";"2.9900"
"A10543";"1";"N";"A10543";"766";"5.9900";"2.9900"
"A10543";"1";"N";"A10543";"767";"5.9900";"2.9900"
"A10544";"1";"N";"A10544";"768";"5.9900";"2.9900"
"A10544";"1";"N";"A10544";"769";"5.9900";"2.9900"
"A10545";"1";"N";"A10545";"770";"5.9900";"2.9900"
"A10546";"1";"N";"A10546";"771";"7.9900";"2.9900"
"A10547";"1";"N";"A10547";"772";"5.9900";"2.9900"
"A10548";"1";"N";"A10548";"773";"5.9900";"2.9900"
"A10548";"1";"N";"A10548";"774";"5.9900";"2.9900"
"A10549";"1";"N";"A10549";"775";"7.9900";"2.9900"
"A10550";"1";"N";"A10550";"776";"5.9900";"2.9900"
"A10550";"1";"N";"A10550";"777";"5.9900";"2.9900"
"A10551";"1";"N";"A10551";"778";"5.9900";"2.9900"
"A10552";"1";"N";"A10552";"779";"5.9900";"2.9900"
"A10553";"1";"N";"A10553";"780";"5.9900";"2.9900"
"A10554";"1";"N";"A10554";"781";"5.9900";"2.9900"
"A10554";"1";"N";"A10554";"782";"5.9900";"2.9900"
"A10555";"1";"N";"A10555";"783";"5.9900";"2.9900"
"A10556";"1";"N";"A10556";"784";"5.9900";"2.9900"
"A10557";"1";"N";"A10557";"785";"5.9900";"2.9900"
"A10558";"1";"N";"A10558";"786";"5.9900";"2.9900"
"A10558";"1";"N";"A10558";"787";"5.9900";"2.9900"
"A10559";"1";"N";"A10559";"788";"7.9900";"2.9900"
"A10560";"1";"N";"A10560";"789";"5.9900";"2.9900"
"A10560";"1";"N";"A10560";"790";"5.9900";"2.9900"
"A10561";"1";"N";"A10561";"791";"5.9900";"2.9900"
"A10561";"1";"N";"A10561";"792";"5.9900";"2.9900"
"A10562";"1";"N";"A10562";"793";"5.9900";"2.9900"
"A10563";"1";"N";"A10563";"794";"5.9900";"2.9900"
"A10564";"1";"N";"A10564";"795";"5.9900";"2.9900"
"A10564";"1";"N";"A10564";"796";"5.9900";"2.9900"
"A10565";"1";"N";"A10565";"797";"5.9900";"2.9900"
"A10565";"1";"N";"A10565";"798";"5.9900";"2.9900"
"A10566";"1";"N";"A10566";"799";"5.9900";"2.9900"
"A10567";"1";"N";"A10567";"800";"5.9900";"2.9900"
"A10567";"1";"N";"A10567";"801";"5.9900";"2.9900"
"A10568";"1";"N";"A10568";"802";"5.9900";"2.9900"
"A10569";"1";"N";"A10569";"803";"5.9900";"2.9900"
"A10570";"1";"N";"A10570";"804";"5.9900";"2.9900"
"A10571";"1";"N";"A10571";"805";"5.9900";"2.9900"
"A10571";"1";"N";"A10571";"806";"5.9900";"2.9900"
"A10572";"1";"N";"A10572";"807";"5.9900";"2.9900"
"A10572";"1";"N";"A10572";"808";"5.9900";"2.9900"
"A10573";"1";"N";"A10573";"809";"5.9900";"2.9900"
"A10573";"1";"N";"A10573";"810";"5.9900";"2.9900"
"A10574";"1";"N";"A10574";"811";"5.9900";"2.9900"
"A10575";"1";"N";"A10575";"812";"7.9900";"2.9900"
"A10575";"1";"N";"A10575";"813";"7.9900";"2.9900"
"A10576";"1";"N";"A10576";"814";"5.9900";"2.9900"
"A10577";"1";"N";"A10577";"815";"5.9900";"2.9900"
"A10578";"1";"N";"A10578";"816";"7.9900";"2.9900"
"A10578";"1";"N";"A10578";"817";"7.9900";"2.9900"
"A10578";"1";"N";"A10578";"818";"7.9900";"2.9900"
"A10578";"1";"N";"A10578";"819";"7.9900";"2.9900"
"A10580";"1";"N";"A10580";"820";"5.9900";"2.9900"
"A10581";"1";"N";"A10581";"821";"7.9900";"2.9900"
"A10582";"1";"N";"A10582";"822";"5.9900";"2.9900"
"A10583";"1";"N";"A10583";"823";"5.9900";"2.9900"
"A10584";"1";"N";"A10584";"824";"5.9900";"2.9900"
"A10585";"1";"N";"A10585";"825";"5.9900";"2.9900"
"A10586";"1";"N";"A10586";"826";"5.9900";"2.9900"
"A10586";"1";"N";"A10586";"827";"5.9900";"2.9900"
"A10588";"1";"N";"A10588";"828";"5.9900";"2.9900"
"A10589";"1";"N";"A10589";"829";"5.9900";"2.9900"
"A10590";"1";"N";"A10590";"830";"7.9900";"2.9900"
"A10591";"1";"N";"A10591";"831";"5.9900";"2.9900"
"A10592";"1";"N";"A10592";"832";"5.9900";"2.9900"
"A10592";"1";"N";"A10592";"833";"5.9900";"2.9900"
"A10593";"1";"N";"A10593";"834";"5.9900";"2.9900"
"A10593";"1";"N";"A10593";"835";"5.9900";"2.9900"
"A10594";"1";"N";"A10594";"836";"7.9900";"2.9900"
"A10594";"1";"N";"A10594";"837";"7.9900";"2.9900"
"A10595";"1";"N";"A10595";"838";"5.9900";"2.9900"
"A10596";"1";"N";"A10596";"839";"5.9900";"2.9900"
"A10596";"1";"N";"A10596";"840";"5.9900";"2.9900"
"A10597";"1";"N";"A10597";"841";"5.9900";"2.9900"
"A10598";"1";"N";"A10598";"842";"5.9900";"2.9900"
"A10599";"1";"N";"A10599";"843";"5.9900";"2.9900"
"A10600";"1";"N";"A10600";"844";"5.9900";"2.9900"
"A10601";"1";"N";"A10601";"845";"5.9900";"2.9900"
"A10602";"1";"N";"A10602";"846";"7.9900";"2.9900"
"A10603";"1";"N";"A10603";"847";"7.9900";"2.9900"
"A10603";"1";"N";"A10603";"848";"7.9900";"2.9900"
"A10603";"1";"N";"A10603";"849";"7.9900";"2.9900"
"A10603";"1";"N";"A10603";"850";"7.9900";"2.9900"
"A10604";"1";"N";"A10604";"851";"7.9900";"2.9900"
"A10604";"1";"N";"A10604";"852";"7.9900";"2.9900"
"A10605";"1";"N";"A10605";"853";"7.9900";"2.9900"
"A10606";"1";"N";"A10606";"854";"7.9900";"2.9900"
"A10607";"1";"N";"A10607";"855";"7.9900";"2.9900"
"A10607";"1";"N";"A10607";"856";"7.9900";"2.9900"
"A10607";"1";"N";"A10607";"857";"7.9900";"2.9900"
"A10607";"1";"N";"A10607";"858";"7.9900";"2.9900"
"A10608";"1";"N";"A10608";"859";"5.9900";"2.9900"
"A10608";"1";"N";"A10608";"860";"5.9900";"2.9900"
"A10610";"1";"N";"A10610";"861";"5.9900";"2.9900"
"A10611";"1";"N";"A10611";"862";"4.9900";"2.9900"
"A10611";"1";"N";"A10611";"863";"4.9900";"2.9900"
"A10612";"1";"N";"A10612";"864";"5.9900";"2.9900"
"A10612";"1";"N";"A10612";"865";"5.9900";"2.9900"
"A10613";"1";"N";"A10613";"866";"5.9900";"2.9900"
"A10613";"1";"N";"A10613";"867";"5.9900";"2.9900"
"A10614";"1";"N";"A10614";"868";"5.9900";"2.9900"
